Date,Time (est),Month,DayOfWeek,Temperature,Relative Humidity,Dwpt
28,9:54,1,6,37,93,30.03
28,10:54,1,6,35,100,30
28,11:54,1,6,35,100,29.96
28,12:54,1,6,37,100,29.91
28,13:54,1,6,37,100,29.86
28,14:54,1,6,37,100,29.81
28,15:54,1,6,37,100,29.79
28,16:54,1,6,37,100,29.77
28,17:54,1,6,37,100,29.75
28,18:54,1,6,35,100,29.72
28,19:54,1,6,34,100,29.72
28,20:54,1,6,34,100,29.69
28,21:54,1,6,34,100,29.67
28,22:54,1,6,34,100,29.65
28,23:54,1,6,34,100,29.64
29,0:54,1,0,34,100,29.63
29,1:54,1,0,33,100,29.63
29,2:54,1,0,33,100,29.64
29,3:54,1,0,34,100,29.64
29,4:54,1,0,33,100,29.65
29,5:54,1,0,33,100,29.65
29,6:54,1,0,33,96,29.67
29,7:54,1,0,33,92,29.7
29,8:54,1,0,33,92,29.73
29,9:54,1,0,34,89,29.75
29,10:54,1,0,35,85,29.77
29,11:54,1,0,36,79,29.78
29,12:54,1,0,36,79,29.8
29,13:54,1,0,36,73,29.82
29,14:54,1,0,36,70,29.84
29,15:54,1,0,35,72,29.88
29,16:54,1,0,35,76,29.91
29,17:54,1,0,35,76,29.94
29,18:54,1,0,35,76,29.98
29,19:54,1,0,34,79,30.01
29,20:54,1,0,34,82,30.03
29,21:54,1,0,34,82,30.06
29,22:54,1,0,33,85,30.07
29,23:54,1,0,33,82,30.08
30,0:54,1,1,32,92,30.1
30,1:54,1,1,32,85,30.12
30,2:54,1,1,32,79,30.14
30,3:54,1,1,31,92,30.15
30,4:54,1,1,31,96,30.17
30,5:54,1,1,30,88,30.19
30,6:54,1,1,30,92,30.21
30,7:54,1,1,30,88,30.24
30,8:54,1,1,29,89,30.26
30,9:54,1,1,29,85,30.28
30,10:54,1,1,28,75,30.29
30,11:54,1,1,28,69,30.28
30,12:54,1,1,28,69,30.27
30,13:54,1,1,28,66,30.26
30,14:54,1,1,27,75,30.27
30,15:54,1,1,27,72,30.27
30,16:54,1,1,26,78,30.28
30,17:54,1,1,26,78,30.27
30,18:54,1,1,26,78,30.27
30,19:54,1,1,26,78,30.26
30,20:54,1,1,27,75,30.25
30,21:54,1,1,27,75,30.24
30,22:54,1,1,27,78,30.23
30,23:54,1,1,28,75,30.23
31,0:54,1,2,28,75,30.22
31,1:54,1,2,28,75,30.22
31,2:54,1,2,28,75,30.21
31,3:54,1,2,28,75,30.19
31,4:54,1,2,28,75,30.19
31,5:54,1,2,28,72,30.19
31,6:54,1,2,28,72,30.19
31,7:54,1,2,28,75,30.18
31,8:54,1,2,29,72,30.16
31,9:54,1,2,30,69,30.16
31,10:54,1,2,31,69,30.14
31,11:54,1,2,31,72,30.12
31,12:54,1,2,32,73,30.11
31,13:54,1,2,33,72,30.09
31,14:54,1,2,33,72,30.09
31,15:54,1,2,34,73,30.09
31,16:54,1,2,34,75,30.08
31,17:54,1,2,34,75,30.08
31,18:54,1,2,34,79,30.08
31,19:54,1,2,34,79,30.07
31,20:54,1,2,34,82,30.06
31,21:54,1,2,35,82,30.06
31,22:54,1,2,34,85,30.05
31,23:54,1,2,34,85,30.03
1,0:54,2,3,34,85,30.02
1,1:54,2,3,34,85,30.01
1,2:54,2,3,34,89,30.01
1,3:54,2,3,34,89,30.02
1,4:54,2,3,34,89,30.01
1,5:54,2,3,34,89,30.01
1,6:54,2,3,35,85,30.02
1,7:54,2,3,35,89,30.03
1,8:54,2,3,36,86,30.03
1,9:54,2,3,37,86,30.02
1,10:54,2,3,40,77,30
1,11:54,2,3,39,82,29.98
1,12:54,2,3,41,67,29.95
1,13:54,2,3,42,65,29.93
1,14:54,2,3,42,68,29.91
1,15:54,2,3,42,71,29.9
1,16:54,2,3,41,76,29.88
1,17:54,2,3,42,71,29.89
1,18:54,2,3,41,76,29.9
1,19:54,2,3,42,71,29.9
1,20:54,2,3,41,73,29.9
1,21:54,2,3,41,76,29.89
1,22:54,2,3,40,79,29.88
1,23:54,2,3,40,79,29.88
2,0:54,2,4,40,79,29.86
2,1:54,2,4,40,79,29.86
2,2:54,2,4,39,82,29.84
2,3:54,2,4,39,82,29.83
2,4:54,2,4,40,79,29.83
2,5:54,2,4,40,79,29.83
2,6:54,2,4,38,86,29.84
2,7:54,2,4,40,79,29.86
2,8:54,2,4,40,79,29.87
2,9:54,2,4,40,79,29.87
2,10:54,2,4,40,79,29.87
2,11:54,2,4,40,79,29.86
2,12:54,2,4,41,73,29.85
2,13:54,2,4,41,73,29.85
2,14:54,2,4,41,73,29.86
2,15:54,2,4,42,68,29.87
2,16:54,2,4,42,71,29.89
2,17:54,2,4,42,71,29.91
2,18:54,2,4,40,79,29.92
2,19:54,2,4,39,86,29.93
2,20:54,2,4,35,96,29.95
2,21:54,2,4,37,89,29.95
2,22:54,2,4,36,89,29.96
2,23:54,2,4,35,78,29.96
3,0:54,2,5,33,78,29.96
3,1:54,2,5,33,75,29.97
3,2:54,2,5,33,72,29.97
3,3:54,2,5,32,73,29.98
3,4:54,2,5,31,72,29.99
3,5:54,2,5,31,69,30
3,6:54,2,5,30,69,30.02
3,7:54,2,5,29,72,30.04
3,8:54,2,5,30,69,30.04
3,9:54,2,5,31,61,30.04
3,10:54,2,5,34,59,30.03
3,11:54,2,5,35,54,30.02
3,12:54,2,5,37,48,29.99
3,13:54,2,5,38,46,29.98
3,14:54,2,5,38,41,29.97
3,15:54,2,5,38,34,29.97
3,16:54,2,5,37,36,29.98
3,17:54,2,5,34,42,29.99
3,18:54,2,5,34,38,30
3,19:54,2,5,33,49,30.01
3,20:54,2,5,32,52,30.01
3,21:54,2,5,31,54,30.01
3,22:54,2,5,30,58,30.01
3,23:54,2,5,29,54,30.01
4,0:54,2,6,28,53,30.01
4,1:54,2,6,28,49,30
4,2:54,2,6,27,53,29.99
4,3:54,2,6,26,57,29.99
4,4:54,2,6,25,63,30
4,5:54,2,6,25,63,30.01
4,6:54,2,6,24,65,30.01
4,7:54,2,6,26,60,30.01
4,8:54,2,6,27,58,30
4,9:54,2,6,30,49,29.98
4,10:54,2,6,33,43,29.96
4,11:54,2,6,36,37,29.93
4,12:54,2,6,38,34,29.91
4,13:54,2,6,39,33,29.88
4,14:54,2,6,41,33,29.87
4,15:54,2,6,41,33,29.85
4,16:54,2,6,40,38,29.85
4,17:54,2,6,38,41,29.85
4,18:54,2,6,37,42,29.86
4,19:54,2,6,36,40,29.87
4,20:54,2,6,34,46,29.87
4,21:54,2,6,33,47,29.87
4,22:54,2,6,32,50,29.86
4,23:54,2,6,31,54,29.86
5,0:54,2,0,31,52,29.86
5,1:54,2,0,30,51,29.87
5,2:54,2,0,29,56,29.87
5,3:54,2,0,29,54,29.87
5,4:54,2,0,28,56,29.88
5,5:54,2,0,27,58,29.88
5,6:54,2,0,26,55,29.89
5,7:54,2,0,28,49,29.91
5,8:54,2,0,31,36,29.91
5,9:54,2,0,33,28,29.9
5,10:54,2,0,35,22,29.89
5,11:54,2,0,37,20,29.87
5,12:54,2,0,39,23,29.86
5,13:54,2,0,40,23,29.86
5,14:54,2,0,40,23,29.88
5,15:54,2,0,40,24,29.89
5,16:54,2,0,39,26,29.91
5,17:54,2,0,38,29,29.95
5,18:54,2,0,37,33,29.97
5,19:54,2,0,37,30,29.98
5,20:54,2,0,36,32,30.01
5,21:54,2,0,35,57,30.02
5,22:54,2,0,33,56,30.03
5,23:54,2,0,32,54,30.05
6,0:54,2,1,31,56,30.05
6,1:54,2,1,31,56,30.06
6,2:54,2,1,30,58,30.07
6,3:54,2,1,30,61,30.09
6,4:54,2,1,30,61,30.11
6,5:54,2,1,29,63,30.12
6,6:54,2,1,29,63,30.15
6,7:54,2,1,29,63,30.18
6,8:54,2,1,30,64,30.18
6,9:54,2,1,32,64,30.19
6,10:54,2,1,33,64,30.2
6,11:54,2,1,35,59,30.19
6,12:54,2,1,36,59,30.18
6,13:54,2,1,37,59,30.17
6,14:54,2,1,36,64,30.18
6,15:54,2,1,35,67,30.19
6,16:54,2,1,35,67,30.2
6,17:54,2,1,35,64,30.22
6,18:54,2,1,34,70,30.23
6,19:54,2,1,34,75,30.24
6,20:54,2,1,34,75,30.24
6,21:54,2,1,33,72,30.25
6,22:54,2,1,32,79,30.25
6,23:54,2,1,32,73,30.25
7,0:54,2,2,31,76,30.24
7,1:54,2,2,31,72,30.24
7,2:54,2,2,30,72,30.24
7,3:54,2,2,29,72,30.25
7,4:54,2,2,29,75,30.27
7,5:54,2,2,29,78,30.28
7,6:54,2,2,29,78,30.3
7,7:54,2,2,31,72,30.32
7,8:54,2,2,34,70,30.32
7,9:54,2,2,36,70,30.32
7,10:54,2,2,38,68,30.32
7,11:54,2,2,39,65,30.3
7,12:54,2,2,39,67,30.28
7,13:54,2,2,39,67,30.27
7,14:54,2,2,37,73,30.27
7,15:54,2,2,36,76,30.27
7,16:54,2,2,35,78,30.28
7,17:54,2,2,35,78,30.29
7,18:54,2,2,34,82,30.29
7,19:54,2,2,35,78,30.29
7,20:54,2,2,35,85,30.3
7,21:54,2,2,33,85,30.29
7,22:54,2,2,34,79,30.29
7,23:54,2,2,33,85,30.29
8,0:54,2,3,32,82,30.3
8,1:54,2,3,31,85,30.3
8,2:54,2,3,31,82,30.31
8,3:54,2,3,29,89,30.31
8,4:54,2,3,28,88,30.31
8,5:54,2,3,29,92,30.31
8,6:54,2,3,29,92,30.32
8,7:54,2,3,34,82,30.34
8,8:54,2,3,36,73,30.34
8,9:54,2,3,37,67,30.35
8,10:54,2,3,38,70,30.33
8,11:54,2,3,40,65,30.32
8,12:54,2,3,41,55,30.29
8,13:54,2,3,41,55,30.28
8,14:54,2,3,40,60,30.29
8,15:54,2,3,39,67,30.29
8,16:54,2,3,37,76,30.28
8,17:54,2,3,36,82,30.3
8,18:54,2,3,36,86,30.29
8,19:54,2,3,36,89,30.28
8,20:54,2,3,34,85,30.28
8,21:54,2,3,33,85,30.27
8,22:54,2,3,32,92,30.27
8,23:54,2,3,33,85,30.27
9,0:54,2,4,32,92,30.25
9,1:54,2,4,32,88,30.26
9,2:54,2,4,31,96,30.23
9,3:54,2,4,31,96,30.23
9,4:54,2,4,30,96,30.2
9,5:54,2,4,32,96,30.21
9,6:54,2,4,32,96,30.21
9,7:54,2,4,34,97,30.2
9,8:54,2,4,35,93,30.2
9,9:54,2,4,36,93,30.19
9,10:54,2,4,37,93,30.17
9,11:54,2,4,39,89,30.14
9,12:54,2,4,41,82,30.1
9,13:54,2,4,44,71,30.06
9,14:54,2,4,48,56,30.04
9,15:54,2,4,47,59,30.01
9,16:54,2,4,43,74,30.01
9,17:54,2,4,43,74,30.01
9,18:54,2,4,43,76,30.02
9,19:54,2,4,42,82,29.99
9,20:54,2,4,41,86,29.98
9,21:54,2,4,40,93,29.99
9,22:54,2,4,37,100,29.96
9,23:54,2,4,36,100,29.95
10,0:54,2,5,37,100,29.93
10,1:54,2,5,38,100,29.92
10,2:54,2,5,37,100,29.88
10,3:54,2,5,38,100,29.87
10,4:54,2,5,37,100,29.87
10,5:54,2,5,37,100,29.86
10,6:54,2,5,36,97,29.85
10,7:54,2,5,38,100,29.85
10,8:54,2,5,42,92,29.85
10,9:54,2,5,46,79,29.84
10,10:54,2,5,51,69,29.81
10,11:54,2,5,52,66,29.77
10,12:54,2,5,55,59,29.75
10,13:54,2,5,56,60,29.72
10,14:54,2,5,59,54,29.7
10,15:54,2,5,59,51,29.68
10,16:54,2,5,58,53,29.69
10,17:54,2,5,55,62,29.7
10,18:54,2,5,55,62,29.72
10,19:54,2,5,55,64,29.74
10,20:54,2,5,49,90,29.75
10,21:54,2,5,45,97,29.74
10,22:54,2,5,47,93,29.74
10,23:54,2,5,50,80,29.74
11,0:54,2,6,50,77,29.74
11,1:54,2,6,49,74,29.75
11,2:54,2,6,47,74,29.77
11,3:54,2,6,46,68,29.8
11,4:54,2,6,45,71,29.8
11,5:54,2,6,44,68,29.81
11,6:54,2,6,44,63,29.83
11,7:54,2,6,43,63,29.85
11,8:54,2,6,44,60,29.86
11,9:54,2,6,45,56,29.85
11,10:54,2,6,46,54,29.86
11,11:54,2,6,46,51,29.84
11,12:54,2,6,46,50,29.83
11,13:54,2,6,47,48,29.82
11,14:54,2,6,47,48,29.81
11,15:54,2,6,48,46,29.81
11,16:54,2,6,48,46,29.83
11,17:54,2,6,47,48,29.84
11,18:54,2,6,46,51,29.85
11,19:54,2,6,44,55,29.85
11,20:54,2,6,43,56,29.86
11,21:54,2,6,41,60,29.86
11,22:54,2,6,40,65,29.87
11,23:54,2,6,39,62,29.87
12,0:54,2,0,38,68,29.88
12,1:54,2,0,36,70,29.88
12,2:54,2,0,36,70,29.87
12,3:54,2,0,35,72,29.87
12,4:54,2,0,35,72,29.88
12,5:54,2,0,34,75,29.89
12,6:54,2,0,35,72,29.9
12,7:54,2,0,36,70,29.91
12,8:54,2,0,39,65,29.91
12,9:54,2,0,41,57,29.9
12,10:54,2,0,43,53,29.91
12,11:54,2,0,42,60,29.87
12,12:54,2,0,42,60,29.84
12,13:54,2,0,45,54,29.8
12,14:54,2,0,44,55,29.8
12,15:54,2,0,41,73,29.82
12,16:54,2,0,41,70,29.8
12,17:54,2,0,39,73,29.81
12,18:54,2,0,39,73,29.84
12,19:54,2,0,38,79,29.82
12,20:54,2,0,40,63,29.82
12,21:54,2,0,39,55,29.83
12,22:54,2,0,38,57,29.82
12,23:54,2,0,37,59,29.77
13,0:54,2,1,36,62,29.75
13,1:54,2,1,36,64,29.73
13,2:54,2,1,36,64,29.72
13,3:54,2,1,36,79,29.68
13,4:54,2,1,38,83,29.67
13,5:54,2,1,38,83,29.64
13,6:54,2,1,38,83,29.61
13,7:54,2,1,38,89,29.6
13,8:54,2,1,37,93,29.54
13,9:54,2,1,36,93,29.52
13,10:54,2,1,35,96,29.49
13,11:54,2,1,33,100,29.49
13,12:54,2,1,33,100,29.45
13,13:54,2,1,32,96,29.45
13,14:54,2,1,33,78,29.48
13,15:54,2,1,33,70,29.52
13,16:54,2,1,34,61,29.57
13,17:54,2,1,34,56,29.61
13,18:54,2,1,35,50,29.64
13,19:54,2,1,34,54,29.65
13,20:54,2,1,34,64,29.66
13,21:54,2,1,33,70,29.66
13,22:54,2,1,33,72,29.67
13,23:54,2,1,32,69,29.68
14,0:54,2,2,32,69,29.68
14,1:54,2,2,32,64,29.69
14,2:54,2,2,32,66,29.68
14,3:54,2,2,31,76,29.67
14,4:54,2,2,32,69,29.68
14,5:54,2,2,33,61,29.69
14,6:54,2,2,31,67,29.74
14,7:54,2,2,30,54,29.77
14,8:54,2,2,30,49,29.79
14,9:54,2,2,30,43,29.8
14,10:54,2,2,30,39,29.82
14,11:54,2,2,32,40,29.81
14,12:54,2,2,32,33,29.81
14,13:54,2,2,32,33,29.79
14,14:54,2,2,32,32,29.8
14,15:54,2,2,32,32,29.81
14,16:54,2,2,31,31,29.83
14,17:54,2,2,31,31,29.86
14,18:54,2,2,30,33,29.88
14,19:54,2,2,30,33,29.9
14,20:54,2,2,29,34,29.93
14,21:54,2,2,28,37,29.94
14,22:54,2,2,27,45,29.95
14,23:54,2,2,26,42,29.96
15,0:54,2,3,26,42,29.98
15,1:54,2,3,26,42,30
15,2:54,2,3,26,44,30.01
15,3:54,2,3,25,46,30.03
15,4:54,2,3,25,46,30.04
15,5:54,2,3,25,46,30.05
15,6:54,2,3,25,48,30.06
15,7:54,2,3,27,45,30.08
15,8:54,2,3,29,41,30.08
15,9:54,2,3,31,36,30.08
15,10:54,2,3,34,31,30.07
15,11:54,2,3,36,26,30.06
15,12:54,2,3,38,23,30.03
15,13:54,2,3,37,24,30.01
15,14:54,2,3,39,21,29.97
15,15:54,2,3,37,22,29.93
15,16:54,2,3,37,25,29.91
15,17:54,2,3,36,30,29.89
15,18:54,2,3,35,34,29.87
15,19:54,2,3,35,38,29.84
15,20:54,2,3,34,42,29.81
15,21:54,2,3,28,92,29.8
15,22:54,2,3,29,85,29.75
15,23:54,2,3,29,92,29.69
16,0:54,2,4,31,89,29.64
16,1:54,2,4,32,88,29.6
16,2:54,2,4,32,92,29.56
16,3:54,2,4,33,78,29.56
16,4:54,2,4,33,75,29.56
16,5:54,2,4,34,64,29.56
16,6:54,2,4,35,57,29.57
16,7:54,2,4,37,48,29.59
16,8:54,2,4,35,54,29.63
16,9:54,2,4,35,46,29.66
16,10:54,2,4,35,42,29.7
16,11:54,2,4,35,37,29.73
16,12:54,2,4,36,35,29.74
16,13:54,2,4,39,33,29.75
16,14:54,2,4,38,34,29.76
16,15:54,2,4,37,37,29.78
16,16:54,2,4,36,37,29.81
16,17:54,2,4,35,38,29.85
16,18:54,2,4,34,40,29.88
16,19:54,2,4,33,42,29.89
16,20:54,2,4,33,42,29.91
16,21:54,2,4,32,43,29.89
16,22:54,2,4,32,47,29.89
16,23:54,2,4,32,47,29.88
17,0:54,2,5,31,49,29.87
17,1:54,2,5,31,49,29.88
17,2:54,2,5,31,49,29.84
17,3:54,2,5,31,54,29.82
17,4:54,2,5,29,69,29.81
17,5:54,2,5,28,75,29.78
17,6:54,2,5,28,75,29.79
17,7:54,2,5,29,72,29.78
17,8:54,2,5,30,69,29.76
17,9:54,2,5,30,69,29.75
17,10:54,2,5,31,69,29.73
17,11:54,2,5,33,64,29.7
17,12:54,2,5,33,61,29.67
17,13:54,2,5,35,57,29.64
17,14:54,2,5,33,72,29.64
17,15:54,2,5,33,61,29.66
17,16:54,2,5,32,54,29.66
17,17:54,2,5,31,43,29.69
17,18:54,2,5,31,36,29.71
17,19:54,2,5,30,41,29.73
17,20:54,2,5,28,44,29.76
17,21:54,2,5,27,41,29.77
17,22:54,2,5,26,38,29.79
17,23:54,2,5,25,40,29.8
18,0:54,2,6,25,42,29.82
18,1:54,2,6,24,42,29.84
18,2:54,2,6,23,48,29.84
18,3:54,2,6,23,48,29.86
18,4:54,2,6,23,53,29.88
18,5:54,2,6,21,59,29.85
18,6:54,2,6,22,57,29.86
18,7:54,2,6,24,50,29.85
18,8:54,2,6,26,48,29.83
18,9:54,2,6,29,45,29.8
18,10:54,2,6,32,43,29.79
18,11:54,2,6,34,38,29.75
18,12:54,2,6,36,39,29.71
18,13:54,2,6,37,37,29.7
18,14:54,2,6,37,36,29.68
18,15:54,2,6,36,35,29.7
18,16:54,2,6,34,40,29.72
18,17:54,2,6,34,40,29.74
18,18:54,2,6,34,40,29.77
18,19:54,2,6,33,43,29.79
18,20:54,2,6,31,49,29.8
18,21:54,2,6,30,51,29.81
18,22:54,2,6,29,56,29.83
18,23:54,2,6,30,51,29.84
19,0:54,2,0,30,51,29.84
19,1:54,2,0,33,47,29.85
19,2:54,2,0,31,52,29.86
19,3:54,2,0,30,54,29.88
19,4:54,2,0,28,60,29.9
19,5:54,2,0,31,56,29.93
19,6:54,2,0,31,54,29.96
19,7:54,2,0,32,54,30.01
19,8:54,2,0,35,37,30.04
19,9:54,2,0,34,46,30.06
19,10:54,2,0,35,40,30.09
19,11:54,2,0,36,35,30.1
19,12:54,2,0,36,25,30.1
19,13:54,2,0,36,23,30.1
19,14:54,2,0,36,22,30.11
19,15:54,2,0,36,18,30.12
19,16:54,2,0,35,18,30.14
19,17:54,2,0,34,18,30.18
19,18:54,2,0,32,21,30.22
19,19:54,2,0,31,24,30.24
19,20:54,2,0,31,25,30.27
19,21:54,2,0,29,30,30.29
19,22:54,2,0,28,37,30.31
19,23:54,2,0,27,39,30.33
20,0:54,2,1,26,42,30.35
20,1:54,2,1,25,44,30.37
20,2:54,2,1,23,44,30.38
20,3:54,2,1,22,44,30.39
20,4:54,2,1,21,45,30.42
20,5:54,2,1,20,48,30.44
20,6:54,2,1,20,48,30.46
20,7:54,2,1,22,44,30.5
20,8:54,2,1,25,37,30.51
20,9:54,2,1,27,35,30.51
20,10:54,2,1,29,36,30.5
20,11:54,2,1,29,43,30.49
20,12:54,2,1,31,42,30.47
20,13:54,2,1,32,45,30.46
20,14:54,2,1,35,40,30.45
20,15:54,2,1,34,46,30.46
20,16:54,2,1,33,45,30.47
20,17:54,2,1,31,59,30.48
20,18:54,2,1,30,61,30.5
20,19:54,2,1,28,69,30.5
20,20:54,2,1,28,69,30.52
20,21:54,2,1,27,66,30.53
20,22:54,2,1,27,66,30.53
20,23:54,2,1,26,71,30.53
21,0:54,2,2,27,69,30.53
21,1:54,2,2,26,69,30.52
21,2:54,2,2,26,69,30.51
21,3:54,2,2,26,71,30.51
21,4:54,2,2,26,75,30.53
21,5:54,2,2,26,69,30.54
21,6:54,2,2,23,78,30.55
21,7:54,2,2,28,63,30.55
21,8:54,2,2,30,64,30.56
21,9:54,2,2,31,72,30.55
21,10:54,2,2,34,54,30.53
21,11:54,2,2,35,57,30.49
21,12:54,2,2,36,55,30.45
21,13:54,2,2,37,57,30.41
21,14:54,2,2,36,59,30.4
21,15:54,2,2,35,64,30.4
21,16:54,2,2,34,67,30.39
21,17:54,2,2,33,70,30.38
21,18:54,2,2,32,73,30.37
21,19:54,2,2,31,72,30.36
21,20:54,2,2,31,72,30.35
21,21:54,2,2,30,75,30.33
21,22:54,2,2,28,81,30.3
21,23:54,2,2,29,75,30.28
22,0:54,2,3,29,75,30.26
22,1:54,2,3,27,78,30.24
22,2:54,2,3,27,81,30.21
22,3:54,2,3,27,81,30.19
22,4:54,2,3,26,81,30.18
22,5:54,2,3,27,81,30.16
22,6:54,2,3,25,92,30.14
22,7:54,2,3,30,82,30.12
22,8:54,2,3,31,79,30.11
22,9:54,2,3,34,70,30.08
22,10:54,2,3,35,67,30.03
22,11:54,2,3,37,62,29.98
22,12:54,2,3,39,57,29.93
22,13:54,2,3,38,68,29.91
22,14:54,2,3,39,67,29.87
22,15:54,2,3,43,51,29.85
22,16:54,2,3,41,60,29.82
22,17:54,2,3,39,65,29.81
22,18:54,2,3,37,70,29.81
22,19:54,2,3,35,82,29.8
22,20:54,2,3,35,82,29.79
22,21:54,2,3,36,82,29.77
22,22:54,2,3,36,86,29.75
22,23:54,2,3,36,82,29.72
23,0:54,2,4,36,86,29.7
23,1:54,2,4,37,82,29.68
23,2:54,2,4,37,79,29.67
23,3:54,2,4,37,76,29.64
23,4:54,2,4,37,76,29.62
23,5:54,2,4,38,76,29.6
23,6:54,2,4,38,79,29.58
23,7:54,2,4,38,76,29.57
23,8:54,2,4,39,76,29.56
23,9:54,2,4,39,76,29.53
23,10:54,2,4,40,73,29.52
23,11:54,2,4,40,73,29.5
23,12:54,2,4,40,73,29.48
23,13:54,2,4,41,70,29.47
23,14:54,2,4,42,68,29.47
23,15:54,2,4,39,76,29.47
23,16:54,2,4,40,73,29.46
23,17:54,2,4,39,76,29.46
23,18:54,2,4,39,76,29.45
23,19:54,2,4,40,68,29.47
23,20:54,2,4,39,70,29.46
23,21:54,2,4,39,89,29.45
23,22:54,2,4,39,82,29.44
23,23:54,2,4,39,96,29.43
24,0:54,2,5,38,100,29.41
24,1:54,2,5,38,97,29.41
24,2:54,2,5,38,97,29.42
24,3:54,2,5,38,97,29.44
24,4:54,2,5,38,89,29.46
24,5:54,2,5,38,86,29.47
24,6:54,2,5,39,82,29.48
24,7:54,2,5,39,82,29.52
24,8:54,2,5,38,76,29.56
24,9:54,2,5,37,70,29.59
24,10:54,2,5,36,64,29.61
24,11:54,2,5,37,54,29.6
24,12:54,2,5,37,48,29.62
24,13:54,2,5,37,46,29.65
24,14:54,2,5,39,48,29.66
24,15:54,2,5,37,46,29.7
24,16:54,2,5,34,44,29.74
24,17:54,2,5,31,43,29.79
24,18:54,2,5,29,41,29.83
24,19:54,2,5,26,42,29.88
24,20:54,2,5,24,40,29.93
24,21:54,2,5,22,40,29.95
24,22:54,2,5,20,41,29.97
24,23:54,2,5,20,36,30
25,0:54,2,6,19,36,30.02
25,1:54,2,6,18,37,30.04
25,2:54,2,6,17,37,30.06
25,3:54,2,6,17,39,30.08
25,4:54,2,6,17,43,30.1
25,5:54,2,6,17,43,30.12
25,6:54,2,6,17,43,30.14
25,7:54,2,6,20,41,30.16
25,8:54,2,6,22,38,30.16
25,9:54,2,6,24,40,30.16
25,10:54,2,6,27,41,30.14
25,11:54,2,6,30,41,30.12
25,12:54,2,6,30,41,30.1
25,13:54,2,6,33,42,30.08
25,14:54,2,6,33,45,30.07
25,15:54,2,6,31,56,30.08
25,16:54,2,6,32,59,30.06
25,17:54,2,6,34,42,30.06
25,18:54,2,6,32,43,30.07
25,19:54,2,6,29,54,30.08
25,20:54,2,6,29,56,30.08
25,21:54,2,6,29,54,30.08
25,22:54,2,6,29,63,30.07
25,23:54,2,6,29,63,30.06
26,0:54,2,0,29,69,30.05
26,1:54,2,0,30,69,30.05
26,2:54,2,0,31,76,30.04
26,3:54,2,0,33,78,30.01
26,4:54,2,0,33,78,30.01
26,5:54,2,0,34,75,30.01
26,6:54,2,0,34,79,30.01
26,7:54,2,0,35,76,30.01
26,8:54,2,0,38,68,30.01
26,9:54,2,0,40,65,30.01
26,10:54,2,0,46,54,29.98
26,11:54,2,0,49,55,29.98
26,12:54,2,0,51,54,29.94
26,13:54,2,0,54,53,29.92
26,14:54,2,0,55,53,29.91
26,15:54,2,0,54,53,29.92
26,16:54,2,0,53,52,29.94
26,17:54,2,0,50,59,29.96
26,18:54,2,0,50,59,29.99
26,19:54,2,0,46,66,30.01
26,20:54,2,0,44,71,30.04
26,21:54,2,0,43,74,30.07
26,22:54,2,0,42,76,30.08
26,23:54,2,0,37,89,30.08
27,0:54,2,1,36,93,30.09
27,1:54,2,1,36,93,30.09
27,2:54,2,1,34,97,30.09
27,3:54,2,1,34,97,30.09
27,4:54,2,1,31,100,30.11
27,5:54,2,1,31,100,30.11
27,6:54,2,1,32,100,30.12
27,7:54,2,1,35,96,30.13
27,8:54,2,1,40,83,30.12
27,9:54,2,1,39,82,30.13
27,10:54,2,1,43,80,30.11
27,11:54,2,1,46,73,30.08
27,12:54,2,1,42,82,30.05
27,13:54,2,1,42,89,30.03
27,14:54,2,1,43,89,30.02
27,15:54,2,1,42,89,30.01
27,16:54,2,1,41,93,29.98
27,17:54,2,1,42,89,29.98
27,18:54,2,1,49,77,29.96
27,19:54,2,1,49,83,29.97
27,20:54,2,1,52,89,29.98
27,21:54,2,1,51,92,29.97
27,22:54,2,1,51,92,29.96
27,23:54,2,1,52,93,29.92
28,0:54,2,2,51,96,29.89
28,1:54,2,2,52,97,29.88
28,2:54,2,2,53,93,29.86
28,3:54,2,2,52,97,29.84
28,4:54,2,2,52,97,29.85
28,5:54,2,2,51,96,29.83
28,6:54,2,2,52,100,29.8
28,7:54,2,2,54,97,29.79
28,8:54,2,2,54,97,29.75
28,9:54,2,2,54,97,29.74
28,10:54,2,2,54,97,29.71
28,11:54,2,2,54,97,29.67
28,12:54,2,2,55,96,29.66
28,13:54,2,2,54,97,29.63
28,14:54,2,2,54,93,29.59
28,15:54,2,2,55,90,29.57
28,16:54,2,2,55,90,29.55
28,17:54,2,2,54,93,29.55
28,18:54,2,2,53,93,29.53
28,19:54,2,2,52,93,29.46
28,20:54,2,2,54,90,29.48
28,21:54,2,2,55,90,29.43
28,22:54,2,2,48,100,29.51
28,23:54,2,2,40,83,29.59
29,0:54,2,3,34,97,29.65
29,1:54,2,3,35,54,29.69
29,2:54,2,3,32,47,29.76
29,3:54,2,3,30,47,29.83
29,4:54,2,3,29,45,29.91
29,5:54,2,3,27,41,29.98
29,6:54,2,3,27,37,30.04
29,7:54,2,3,28,39,30.1
29,8:54,2,3,29,38,30.13
29,9:54,2,3,31,40,30.15
29,10:54,2,3,31,40,30.16
29,11:54,2,3,33,40,30.15
29,12:54,2,3,32,41,30.14
29,13:54,2,3,32,40,30.14
29,14:54,2,3,33,42,30.14
29,15:54,2,3,32,40,30.17
29,16:54,2,3,30,39,30.2
